state_code,date,cases,mask_usage,mobility
IA,10/19/2020,623,78.9186871,-8.17977837246838
IA,10/20/2020,946,79.98730350000002,-8.82045334431393
IA,10/21/2020,1112,80.24358050000002,-9.426368378847108
IA,10/22/2020,2008,80.1715964,-9.96906487706755
IA,10/23/2020,1087,80.1906715,-10.4286664154141
IA,10/24/2020,1733,79.76124759999998,-10.795815940202598
IA,10/25/2020,1213,79.8699117,-11.0697177002927
IA,10/26/2020,859,80.2806751,-11.255704930065901
IA,10/27/2020,1079,80.218839,-11.3665365940703
IA,10/28/2020,2150,80.27953959999998,-11.423941164077
IA,10/29/2020,2423,80.75799359999998,-11.4561359811276
IA,10/30/2020,2670,81.5858001,-11.4938447094336
IA,10/31/2020,2941,82.8171066,-11.5667756752828
IA,11/01/2020,2395,82.6203939,-11.699091479846
IA,11/02/2020,1762,82.2527511,-11.9054753437607
IA,11/03/2020,1639,82.4105035,-12.189710997435801
IA,11/04/2020,2760,82.0208991,-12.548797601777501
IA,11/05/2020,4851,81.6838535,-12.9760536587865
IA,11/06/2020,3341,81.507649,-13.462162904029
IA,11/07/2020,4559,80.43306159999999,-13.996146278777196
IA,11/08/2020,3529,80.3165785,-14.563056008045098
IA,11/09/2020,5102,81.21173759999998,-15.1397403867863
IA,11/10/2020,3899,82.5577804,-15.696916573956699
IA,11/11/2020,5038,83.8781787,-16.2069561125201
IA,11/12/2020,4402,84.23615190000002,-16.6498982323594
IA,11/13/2020,5452,84.335033,-17.014511824665
IA,11/14/2020,4637,85.5834505,-17.298623677185198
IA,11/15/2020,3824,86.0841304,-17.5065573628884
IA,11/16/2020,3222,86.3863362,-17.6460652707742
IA,11/17/2020,3035,86.4471007,-17.7272213429742
IA,11/18/2020,4129,86.4397561,-17.7626228715012
IA,11/19/2020,4149,86.81987600000002,-17.766924617623197
IA,11/20/2020,4284,87.94769529999998,-17.754111458228394
IA,11/21/2020,3700,88.2725505,-17.736296811062697
IL,09/08/2020,1392,87.3274162,-23.1746959485663
ID,09/09/2020,329,70.37515440000001,-8.15672359354315
ID,09/10/2020,307,70.80506609999998,-8.08329343374479
ID,09/11/2020,333,70.8497142,-7.95751797765998
ID,09/12/2020,217,71.0879117,-7.808419471383151
ID,09/13/2020,112,70.9332435,-7.66222395098058
ID,09/14/2020,253,70.9509121,-7.5350985548465
ID,09/15/2020,278,72.33006429999998,-7.430869249014599
ID,09/16/2020,283,72.35632209999999,-7.344350615833679
ID,09/17/2020,396,72.7972691,-7.26585941955147
ID,09/18/2020,470,72.74467270000002,-7.18542504975834
ID,09/19/2020,288,73.222951,-7.09627139908106
ID,09/20/2020,244,73.1157062,-6.99542011622298
ID,09/21/2020,410,73.23810440000003,-6.879198125535389
ID,09/22/2020,446,72.4141402,-6.7413189832423495
ID,09/23/2020,396,72.4468312,-6.5773921040024295
ID,09/24/2020,491,72.3897467,-6.39013545093902
ID,09/25/2020,523,73.0877063,-6.19228721743513
ID,09/26/2020,539,72.99400190000001,-6.00655966640074
ID,09/27/2020,205,73.6151819,-5.86110374032679
ID,09/28/2020,422,73.43828559999999,-5.7803453448745294
ID,09/29/2020,511,73.49198259999999,-5.7810603565256
ID,09/30/2020,614,73.3973223,-5.87289778733909
ID,10/01/2020,513,73.1207301,-6.05804964623034
ID,10/02/2020,677,72.66639359999998,-6.33302161633007
ID,10/03/2020,464,72.55939040000001,-6.68921678004362
ID,10/04/2020,262,72.4253191,-7.112412270206209
ID,10/05/2020,458,73.0619704,-7.58037709928124
ID,10/06/2020,660,72.9048662,-8.062704539993401
ID,10/07/2020,671,72.7770605,-8.52623180122612
ID,10/08/2020,673,72.9984583,-8.943638389247349
ID,10/09/2020,662,73.5329632,-9.298084120671179
ID,10/10/2020,613,73.6801442,-9.58130932049506
ID,10/11/2020,365,73.87420340000001,-9.79291715699556
ID,10/12/2020,597,73.8007252,-9.937807568920421
ID,10/13/2020,584,74.1531272,-10.0247973445682
ID,10/14/2020,645,74.67095959999997,-10.069577119338199
ID,10/15/2020,718,75.28506690000002,-10.094799691894599
ID,10/16/2020,1094,75.0391685,-10.1273447011302
ID,10/17/2020,878,75.4199137,-10.1941358325626
ID,10/18/2020,510,75.093823,-10.3181420826155
ID,10/19/2020,698,74.848106,-10.512266017138
ID,10/20/2020,873,74.8738232,-10.774072903389001
ID,10/21/2020,987,75.0373137,-11.090200842097001
ID,10/22/2020,950,74.5056571,-11.443103238234901
ID,10/23/2020,1073,74.22339079999998,-11.8151670391369
ID,10/24/2020,1021,74.1091607,-12.1924912349735
ID,10/25/2020,650,75.10522359999999,-12.5679421014168
ID,10/26/2020,697,75.42926429999999,-12.9390590237259
ID,10/27/2020,882,75.60848,-13.305692339645299
ID,10/28/2020,862,76.2848698,-13.671307280574698
ID,10/29/2020,961,76.83421949999997,-14.043056462857402
ID,10/30/2020,1064,77.51039109999998,-14.4305961667392
ID,10/31/2020,798,75.95361329999999,-14.844226109870501
ID,11/01/2020,480,75.2676923,-15.2918484639133
ID,11/02/2020,757,74.8964852,-15.775498754388499
ID,11/03/2020,1179,74.5995654,-16.2884798470959
ID,11/04/2020,1290,73.2916859,-16.8175944587626
ID,11/05/2020,1265,72.86892900000002,-17.3465813055926
ID,11/06/2020,1330,73.73316700000002,-17.858896928817
ID,11/07/2020,1403,74.6785847,-18.340049655812106
ID,11/08/2020,649,75.4748077,-18.778848688598
ID,11/09/2020,1266,76.9722638,-19.165897660467
ID,11/10/2020,1201,78.0370954,-19.4918314776805
ID,11/11/2020,1693,79.4042372,-19.7492297307069
ID,11/12/2020,1158,79.4055652,-19.9341103180147
ID,11/13/2020,1519,79.266653,-20.0468546463918
ID,11/14/2020,1519,80.4553521,-20.0929322784069
ID,11/15/2020,928,80.44222459999997,-20.0836329280422
ID,11/16/2020,1099,80.82991820000002,-20.0328834920752
ID,11/17/2020,1781,80.93731269999998,-19.9542835144557
ID,11/18/2020,1310,80.65118249999998,-19.8609355836806
ID,11/19/2020,1543,81.2988807,-19.7643825596735
ID,11/20/2020,1786,81.3991356,-19.6728695512327
IN,09/08/2020,386,84.77109420000002,-14.0546108064461
IL,09/09/2020,1337,87.4321813,-23.140015616974697
IL,09/10/2020,1953,87.806223,-22.9311938784899
IL,09/11/2020,2312,88.1159601,-22.572432632395202
IL,09/12/2020,2121,88.22496329999998,-22.1034510352926
IL,09/13/2020,1462,88.02861899999998,-21.568479264986802
IL,09/14/2020,1373,87.9133512,-21.004873560605105
IL,09/15/2020,1466,87.7418992,-20.440176211078104
IL,09/16/2020,1941,87.9505554,-19.8969679440543
IL,09/17/2020,2056,87.7807592,-19.3946396718657
IL,09/18/2020,2223,87.52128809999998,-18.948779799154998
IL,09/19/2020,2529,87.17411659999998,-18.5709542022796
IL,09/20/2020,1402,87.32102590000002,-18.26604984778
IL,09/21/2020,1477,87.3795815,-18.0273459372597
IL,09/22/2020,1531,87.42022940000003,-17.8406930647787
IL,09/23/2020,1848,87.32923459999998,-17.6944771858258
IL,09/24/2020,2257,87.3271855,-17.5849441162919
IL,09/25/2020,2805,87.3380097,-17.5169079435125
IL,09/26/2020,2441,87.63069770000001,-17.5015076870701
IL,09/27/2020,1604,87.3902921,-17.5477826674536
IL,09/28/2020,1709,87.27073809999997,-17.6509502568215
IL,09/29/2020,1362,87.30909270000002,-17.7962806913207
IL,09/30/2020,2273,87.23906579999998,-17.9684281642005
IL,10/01/2020,2166,87.4035089,-18.155193968058104
IL,10/02/2020,2456,87.83378559999998,-18.348838688247604
IL,10/03/2020,2442,87.9402998,-18.5458092800943
IL,10/04/2020,1453,88.43141740000002,-18.742943283174398
IL,10/05/2020,1853,88.86642020000002,-18.931882087787105
IL,10/06/2020,1617,89.17871509999998,-19.1013443489949
IL,10/07/2020,2630,89.497946,-19.2443660096788
IL,10/08/2020,3059,89.40113649999998,-19.3621821239552
IL,10/09/2020,3117,89.24459590000002,-19.465310515555
IL,10/10/2020,2905,89.4215205,-19.5708168553032
IL,10/11/2020,2727,89.2836598,-19.694312744479802
IL,10/12/2020,2742,89.0857833,-19.841248981759
IL,10/13/2020,2851,88.8942219,-20.0082544231446
IL,10/14/2020,2862,88.43720440000001,-20.192031592707398
IL,10/15/2020,4015,88.6858621,-20.392251137999306
IL,10/16/2020,5103,88.68547690000003,-20.6118523718757
IL,10/17/2020,3629,88.62637840000002,-20.8570986320169
IL,10/18/2020,4245,88.7733858,-21.1326523882521
IL,10/19/2020,3113,88.86762850000002,-21.434114029969606
IL,10/20/2020,3714,89.1024052,-21.749854368102998
IL,10/21/2020,4342,89.4623687,-22.069744437834306
IL,10/22/2020,4942,89.2946966,-22.389479601469198
IL,10/23/2020,5000,89.1825285,-22.7108435556144
IL,10/24/2020,6161,89.25529420000002,-23.040398542705496
IL,10/25/2020,4062,89.4224415,-23.385811521978503
IL,10/26/2020,4729,89.8320444,-23.7486533074123
IL,10/27/2020,4000,89.820208,-24.125117677482802
IL,10/28/2020,6110,90.2400637,-24.511593208525
IL,10/29/2020,6363,90.7157371,-24.906289317199803
IL,10/30/2020,8489,91.144995,-25.308715347925897
IL,10/31/2020,7899,91.0354216,-25.7186346027635
IL,11/01/2020,6980,91.0133265,-26.132840472424107
IL,11/02/2020,6222,90.8021101,-26.541989050075106
IL,11/03/2020,6516,90.8197808,-26.9344250817277
IL,11/04/2020,7538,90.254297,-27.302780334748
IL,11/05/2020,9935,90.02455649999997,-27.647058461633
IL,11/06/2020,11790,90.2241891,-27.974428726062303
IL,11/07/2020,12438,90.3469069,-28.295759375653898
IL,11/08/2020,10009,90.2137661,-28.619452567367606
IL,11/09/2020,10573,90.0996639,-28.94471730538689
IL,11/10/2020,12623,90.6699263,-29.262224467108997
IL,11/11/2020,12657,91.3956718,-29.5597733745923
IL,11/12/2020,12702,92.0729035,-29.826547772021197
IL,11/13/2020,15415,92.2802619,-30.0551348224192
IL,11/14/2020,11028,92.5251011,-30.241362136287798
IL,11/15/2020,10631,92.9181056,-30.3831725595196
IL,11/16/2020,11632,93.5117621,-30.4795964791289
IL,11/17/2020,12601,93.6117106,-30.5326458857895
IL,11/18/2020,8922,93.6262133,-30.5485825459655
IL,11/19/2020,14612,93.5435441,-30.535491308133
IL,11/20/2020,13012,93.6392237,-30.500378881175198
IL,11/21/2020,11891,93.828494,-30.448307755564798
KS,09/08/2020,0,77.420525,-11.389728650416698
IN,09/09/2020,705,84.2765278,-13.8616732845086
IN,09/10/2020,758,84.08481529999997,-13.5629703005643
IN,09/11/2020,1262,84.08108990000002,-13.185901692305801
IN,09/12/2020,1056,84.1490963,-12.764717455056
IN,09/13/2020,1243,83.9690931,-12.3326074564867
IN,09/14/2020,736,83.81790079999998,-11.9152095554669
IN,09/15/2020,689,83.5815072,-11.5293830607726
IN,09/16/2020,580,83.4307972,-11.185554420368
IN,09/17/2020,837,83.41387459999999,-10.8892143141363
IN,09/18/2020,1037,83.1240596,-10.641752182000399
IN,09/19/2020,1076,83.02062409999998,-10.4410302260006
IN,09/20/2020,746,83.04562159999998,-10.280857320990199
IN,09/21/2020,522,82.899268,-10.1494084702637
IN,09/22/2020,599,82.6640752,-10.031564313613199
IN,09/23/2020,711,82.5464566,-9.913988129939439
IN,09/24/2020,899,82.3050436,-9.78850023620811
IN,09/25/2020,1171,82.7052521,-9.65324183958559
IN,09/26/2020,1142,82.37966920000002,-9.512085178651553
IN,09/27/2020,901,82.194568,-9.3722127311418
IN,09/28/2020,872,82.450906,-9.240413589739118
IN,09/29/2020,744,82.475701,-9.12319249021553
IN,09/30/2020,953,82.8525604,-9.03020161788881
IN,10/01/2020,1157,83.1393074,-8.97544058891485
IN,10/02/2020,1464,83.2040964,-8.97533338348851
IN,10/03/2020,1419,83.74686059999998,-9.042388063808499
IN,10/04/2020,1087,84.2909923,-9.18008012123144
IN,10/05/2020,830,84.34818299999998,-9.379891064393519
IN,10/06/2020,970,84.7799482,-9.626511865415461
IN,10/07/2020,1281,84.77220059999998,-9.90617859599951
IN,10/08/2020,1450,85.0205344,-10.2116523967985
IN,10/09/2020,1816,84.94798730000002,-10.540864104941198
IN,10/10/2020,1918,84.9842559,-10.8908374026879
IN,10/11/2020,1570,84.797347,-11.254832979148901
IN,10/12/2020,1574,84.8830897,-11.618021988819999
IN,10/13/2020,1549,84.8309561,-11.9611273049682
IN,10/14/2020,1165,84.5558195,-12.271487270916
IN,10/15/2020,1943,84.4463355,-12.547179916084799
IN,10/16/2020,2283,84.4206552,-12.7966238270178
IN,10/17/2020,2482,84.53342959999998,-13.036363488289402
IN,10/18/2020,1605,84.6960059,-13.2836504793496
IN,10/19/2020,1584,84.78833309999997,-13.546276427352
IN,10/20/2020,1498,85.18902270000002,-13.822423205432301
IN,10/21/2020,1732,85.75391390000001,-14.1071553435497
IN,10/22/2020,2850,85.99300290000002,-14.397348349302304
IN,10/23/2020,2467,86.2119279,-14.6928311293338
IN,10/24/2020,2741,86.1181632,-14.995803493760299
IN,10/25/2020,2153,85.8562422,-15.309629628402801
IN,10/26/2020,1974,85.99999709999999,-15.635734650671502
IN,10/27/2020,1983,85.6546914,-15.9733945606847
IN,10/28/2020,2548,85.97370579999998,-16.321679672319
IN,10/29/2020,3618,86.1467262,-16.6796844654115
IN,10/30/2020,3163,86.36826020000002,-17.0457115123906
IN,10/31/2020,3465,86.70295420000002,-17.4169875540168
IN,11/01/2020,2750,86.9897547,-17.7885369142372
IN,11/02/2020,3077,86.8440632,-18.152614168734
IN,11/03/2020,2881,86.9495845,-18.500833570073606
IN,11/04/2020,3698,86.437364,-18.8269623832953
IN,11/05/2020,4412,86.1585682,-19.1286819027372
IN,11/06/2020,4647,86.14975940000002,-19.408147939607694
IN,11/07/2020,4899,85.8753056,-19.670427233577602
IN,11/08/2020,4652,86.0999554,-19.9205549061189
IN,11/09/2020,4135,86.4747439,-20.160208468847397
IN,11/10/2020,4829,87.0771408,-20.387248103282303
IN,11/11/2020,5036,88.043467,-20.596869178079103
IN,11/12/2020,6591,87.8319525,-20.7827333498476
IN,11/13/2020,5600,88.1876594,-20.938178746932604
IN,11/14/2020,8322,88.51458740000002,-21.0564534145126
IN,11/15/2020,6710,88.8216084,-21.1320878095595
IN,11/16/2020,5147,89.0445429,-21.1629794373403
IN,11/17/2020,5463,89.2153354,-21.152219327194
IN,11/18/2020,6015,89.09389350000002,-21.107697959048
IN,11/19/2020,7281,89.7900715,-21.0395822252106
IN,11/20/2020,6808,90.1017786,-20.958407657473398
IN,11/21/2020,6872,90.3929685,-20.8740871338325
KY,09/08/2020,255,86.307437,-15.627393326876302
KS,09/09/2020,496,80.362854,-11.275563778092199
KS,09/10/2020,0,81.4942523,-11.0249386152052
KS,09/11/2020,976,81.8530213,-10.6621740830948
KS,09/12/2020,0,81.760085,-10.2242145481386
KS,09/13/2020,0,81.22985940000002,-9.75189209971084
KS,09/14/2020,1513,81.35297729999998,-9.282204155057052
KS,09/15/2020,0,81.3791597,-8.84412263830493
KS,09/16/2020,971,81.5244043,-8.45867529151171
KS,09/17/2020,0,81.411598,-8.13841078649896
KS,09/18/2020,1415,81.4459728,-7.8875337592297186
KS,09/19/2020,0,81.5669103,-7.70406626175109
KS,09/20/2020,0,81.9797881,-7.58015326905134
KS,09/21/2020,1674,82.0687695,-7.50154770475803
KS,09/22/2020,0,82.2704636,-7.44976909003165
KS,09/23/2020,1267,81.9508272,-7.40792443570917
KS,09/24/2020,0,82.1299825,-7.36298688886636
KS,09/25/2020,1366,82.12291979999998,-7.30675614671839
KS,09/26/2020,0,82.4433571,-7.2370444872098485
KS,09/27/2020,0,82.5680747,-7.15624233065071
KS,09/28/2020,2037,82.2134185,-7.06916237531145
KS,09/29/2020,0,82.51660509999998,-6.98324083562289
KS,09/30/2020,1120,82.5142906,-6.910102807829831
KS,10/01/2020,0,82.65921309999997,-6.864183630857822
KS,10/02/2020,1362,82.95805059999998,-6.85841803798288
KS,10/03/2020,0,82.7698108,-6.89939483849546
KS,10/04/2020,0,82.7773296,-6.98382236419379
KS,10/05/2020,1597,82.9402754,-7.09711879712069
KS,10/06/2020,0,82.6599311,-7.2175254383036895
KS,10/07/2020,1244,82.9872189,-7.32692822211666
KS,10/08/2020,0,82.7202907,-7.41747376719084
KS,10/09/2020,1855,81.87480579999998,-7.492842764539652
KS,10/10/2020,0,81.61334120000002,-7.565562682341138
KS,10/11/2020,0,81.37643829999998,-7.652274543096629
KS,10/12/2020,2055,81.3088949,-7.7678458336575105
KS,10/13/2020,0,81.2638195,-7.92358847797727
KS,10/14/2020,1293,81.06983520000001,-8.13064325616817
KS,10/15/2020,0,80.7611503,-8.3985518722459
KS,10/16/2020,1700,81.30949140000001,-8.7338493054638
KS,10/17/2020,0,81.3154608,-9.13957936726424
KS,10/18/2020,0,81.7271249,-9.61213386288628
KS,10/19/2020,2113,81.46391940000002,-10.138638721423199
KS,10/20/2020,0,81.429012,-10.6977612202966
KS,10/21/2020,1488,81.4691493,-11.265508141982
KS,10/22/2020,0,81.7361453,-11.8188862860395
KS,10/23/2020,1774,81.8843025,-12.3355883464749
KS,10/24/2020,0,82.14886609999998,-12.794352490655598
KS,10/25/2020,0,81.7006153,-13.1762914880317
KS,10/26/2020,2446,82.897971,-13.466530528278401
KS,10/27/2020,0,83.8216628,-13.6575095177005
KS,10/28/2020,3369,84.5291541,-13.7540566031076
KS,10/29/2020,0,85.1784785,-13.7736374296066
KS,10/30/2020,3136,85.5026068,-13.7434627100971
KS,10/31/2020,0,85.8942157,-13.695278735020402
KS,11/01/2020,0,86.4337809,-13.6580181875196
KS,11/02/2020,4096,85.672768,-13.6530158075384
KS,11/03/2020,0,84.7999568,-13.6910504696918
KS,11/04/2020,2938,84.5486176,-13.774381376584401
KS,11/05/2020,0,83.85036059999999,-13.899491263275399
KS,11/06/2020,5418,83.8347962,-14.058817027847304
KS,11/07/2020,0,83.3032001,-14.2426371532149
KS,11/08/2020,0,82.74194870000002,-14.4393479845491
KS,11/09/2020,5920,83.6421949,-14.635538981019499
KS,11/10/2020,0,85.1105695,-14.8166412305283
KS,11/11/2020,5672,85.6653809,-14.971283676053801
KS,11/12/2020,0,85.84965129999998,-15.0922901364978
KS,11/13/2020,6282,86.4003688,-15.1762986955774
KS,11/14/2020,0,86.53940340000003,-15.2229348302304
KS,11/15/2020,0,86.9639587,-15.2331478069272
KS,11/16/2020,7234,87.3658362,-15.208377178547499
KS,11/17/2020,0,86.97384029999998,-15.1507627634798
KS,11/18/2020,5853,87.0889223,-15.0669797920624
KS,11/19/2020,0,87.2299771,-14.9686569441524
KS,11/20/2020,5939,87.2120944,-14.8688325523931
KS,11/21/2020,0,87.6161719,-14.7794637553052
LA,09/08/2020,256,83.6609216,-15.163926257296
KY,09/09/2020,658,85.7554011,-15.4422601573994
KY,09/10/2020,795,85.6834609,-15.1988164274506
KY,09/11/2020,932,85.7937697,-14.9088362438706
KY,09/12/2020,711,86.1426734,-14.5893861581829
KY,09/13/2020,530,86.49923050000002,-14.2587220124979
KY,09/14/2020,337,86.6579253,-13.9318671302479
KY,09/15/2020,718,86.7042309,-13.6199868657036
KY,09/16/2020,764,86.848261,-13.331689771830499
KY,09/17/2020,606,87.16298859999998,-13.073242083649001
KY,09/18/2020,758,86.6570875,-12.848431315093697
KY,09/19/2020,978,86.6862171,-12.6580552481328
KY,09/20/2020,436,86.17529300000002,-12.4988316447699
KY,09/21/2020,375,86.21085409999998,-12.361884245145099
KY,09/22/2020,814,85.7434668,-12.235057468780001
KY,09/23/2020,786,85.6227002,-12.1083063595983
KY,09/24/2020,641,85.6038892,-11.9777702138148
KY,09/25/2020,908,86.22317679999998,-11.848027036913304
KY,09/26/2020,970,86.00175229999998,-11.731791170732
KY,09/27/2020,455,86.4288142,-11.6453693468924
KY,09/28/2020,448,85.956987,-11.601322222846001
KY,09/29/2020,917,86.8127333,-11.608132642744101
KY,09/30/2020,984,87.0633673,-11.6720625385704
KY,10/01/2020,888,86.9203194,-11.796234469722302
KY,10/02/2020,999,87.219336,-11.979260943951301
KY,10/03/2020,1274,87.3585063,-12.2142997192606
KY,10/04/2020,616,87.6983019,-12.4880309292395
KY,10/05/2020,541,88.1755561,-12.7796722854164
KY,10/06/2020,1036,87.79226259999999,-13.063865879513301
KY,10/07/2020,2393,87.6379155,-13.3163059454703
KY,10/08/2020,868,87.9664587,-13.5187029706372
KY,10/09/2020,1001,88.0247887,-13.661395884387801
KY,10/10/2020,989,88.0597218,-13.7429062770474
KY,10/11/2020,847,87.1516926,-13.768820296496001
KY,10/12/2020,638,87.0768161,-13.7489881277546
KY,10/13/2020,761,87.20187879999997,-13.6965652036111
KY,10/14/2020,1322,87.2128696,-13.6286403549565
KY,10/15/2020,1182,86.8422137,-13.5646241744866
KY,10/16/2020,1311,86.6496215,-13.523826110241599
KY,10/17/2020,1291,86.77829179999998,-13.523530446552401
KY,10/18/2020,810,87.2290949,-13.5762131532833
KY,10/19/2020,640,87.1544096,-13.6861002264531
KY,10/20/2020,1297,87.0330582,-13.8493498402926
KY,10/21/2020,1452,87.15090959999998,-14.0589882575879
KY,10/22/2020,1303,87.4507938,-14.307450301423
KY,10/23/2020,1449,87.02027650000002,-14.5876678219045
KY,10/24/2020,1732,87.2652714,-14.893814299523099
KY,10/25/2020,1462,87.7156041,-15.220333916258099
KY,10/26/2020,924,87.7637577,-15.559535624972902
KY,10/27/2020,1771,88.2027256,-15.902137396926598
KY,10/28/2020,1857,88.88466700000002,-16.2399100652933
KY,10/29/2020,1811,89.0532294,-16.5667533098506
KY,10/30/2020,1937,89.7790095,-16.878692127362598
KY,10/31/2020,1977,89.6739065,-17.1735223572698
KY,11/01/2020,1423,89.7914136,-17.4490588667286
KY,11/02/2020,1028,89.73691140000003,-17.7016717780452
KY,11/03/2020,1709,89.4215449,-17.9272759486114
KY,11/04/2020,1630,88.7146554,-18.123725107747198
KY,11/05/2020,2268,88.2301035,-18.2922269212217
KY,11/06/2020,2228,88.6440378,-18.4376607104393
KY,11/07/2020,2156,88.41166820000002,-18.5674364094485
KY,11/08/2020,1177,87.85109759999997,-18.689127987643896
KY,11/09/2020,1729,88.02566850000002,-18.8073090261183
KY,11/10/2020,2079,88.53360699999998,-18.923080958384602
KY,11/11/2020,2698,88.8312448,-19.0357038557703
KY,11/12/2020,2336,89.5446262,-19.1439627387156
KY,11/13/2020,3164,89.1123296,-19.247508748803305
KY,11/14/2020,3293,88.873985,-19.347155932354198
KY,11/15/2020,1449,89.854219,-19.444275182839803
KY,11/16/2020,1511,90.576911,-19.5399398004798
KY,11/17/2020,2911,90.6553084,-19.635253154899
KY,11/18/2020,2745,90.819089,-19.7321415652087
KY,11/19/2020,3637,90.90001,-19.8325834676358
KY,11/20/2020,3816,91.5081706,-19.9378262145908
KY,11/21/2020,3702,92.1795581,-20.048214817374
MA,09/08/2020,168,93.5666132,-31.4557872635879
LA,09/09/2020,1561,83.55261309999999,-15.3064447513801
LA,09/10/2020,464,82.86354109999998,-15.441964323903902
LA,09/11/2020,755,83.0335934,-15.5615033551633
LA,09/12/2020,0,83.050526,-15.659980851429602
LA,09/13/2020,1281,82.6911366,-15.732729349696903
LA,09/14/2020,492,82.60867640000002,-15.773523002597
LA,09/15/2020,371,82.2558051,-15.7744462017029
LA,09/16/2020,612,82.3752072,-15.728073430185999
LA,09/17/2020,478,82.3834772,-15.6287207396661
LA,09/18/2020,979,82.1131254,-15.470741358247096
LA,09/19/2020,0,82.2182095,-15.2490387305703
LA,09/20/2020,936,82.4982752,-14.960060726489
LA,09/21/2020,243,82.29265550000002,-14.6017690410063
LA,09/22/2020,752,82.3262046,-14.1767792562389
LA,09/23/2020,616,81.41386109999998,-13.6964519810322
LA,09/24/2020,577,81.8661328,-13.1827557383951
LA,09/25/2020,706,82.1004989,-12.6673922257862
LA,09/26/2020,0,81.8588676,-12.188411326694801
LA,09/27/2020,923,81.8244855,-11.785818861912801
LA,09/28/2020,240,82.10701759999998,-11.4962880074032
LA,09/29/2020,533,82.1952063,-11.3500530168159
LA,09/30/2020,610,82.2749966,-11.368158673361199
LA,10/01/2020,551,81.7974015,-11.5582857708864
LA,10/02/2020,817,81.9301517,-11.911292705457099
LA,10/03/2020,0,82.4177597,-12.3999525423655
LA,10/04/2020,893,82.36850809999999,-12.979732137072403
LA,10/05/2020,218,82.803438,-13.590619168185501
LA,10/06/2020,532,82.5673434,-14.1636562753369
LA,10/07/2020,2156,83.00720890000002,-14.6323472736537
LA,10/08/2020,524,83.2183093,-14.9419642389693
LA,10/09/2020,257,82.52272190000002,-15.053118631769301
LA,10/10/2020,0,81.9275433,-14.9446160364308
LA,10/11/2020,1181,81.81955079999999,-14.6225155360706
LA,10/12/2020,60,81.2538505,-14.1196629692962
LA,10/13/2020,682,81.06134780000002,-13.4897204268329
LA,10/14/2020,880,81.0066027,-12.800625101262698
LA,10/15/2020,743,80.691233,-12.1234113355666
LA,10/16/2020,774,80.8857222,-11.5211278667145
LA,10/17/2020,0,80.5697608,-11.043056221363
LA,10/18/2020,1143,80.4028995,-10.7220658809439
LA,10/19/2020,201,80.3687173,-10.5729332280112
LA,10/20/2020,699,80.4415503,-10.593874172343499
LA,10/21/2020,1363,80.7227739,-10.7702524234271
LA,10/22/2020,772,80.3021779,-11.077429008224799
LA,10/23/2020,699,80.19430940000002,-11.4834783462197
LA,10/24/2020,0,80.7736344,-11.953091317356696
LA,10/25/2020,972,80.5873059,-12.450054941801
LA,10/26/2020,227,79.9293332,-12.9382816169112
LA,10/27/2020,922,80.02217900000002,-13.3856125447887
LA,10/28/2020,1098,79.5903726,-13.7668061450406
LA,10/29/2020,394,79.9772863,-14.065999513596099
LA,10/30/2020,433,79.8886757,-14.279809721565599
LA,10/31/2020,0,80.0729908,-14.4156362979351
LA,11/01/2020,1071,79.3872497,-14.488069113141599
LA,11/02/2020,275,79.3632024,-14.514369831974498
LA,11/03/2020,1153,79.46602840000001,-14.5098757736805
LA,11/04/2020,1016,79.06882390000001,-14.485280217959499
LA,11/05/2020,681,79.08703009999998,-14.445432270906696
LA,11/06/2020,870,79.295354,-14.390164276652
LA,11/07/2020,0,78.1388128,-14.3165475687687
LA,11/08/2020,1266,77.7922495,-14.2209902187943
LA,11/09/2020,391,77.9852819,-14.100263948307099
LA,11/10/2020,1330,77.644986,-13.9533217733437
LA,11/11/2020,0,77.99289909999997,-13.7824052847369
LA,11/12/2020,3829,78.3076425,-13.5930941239022
LA,11/13/2020,3450,78.63495809999998,-13.3922960197243
LA,11/14/2020,0,79.505935,-13.184638177519998
LA,11/15/2020,2532,80.7054886,-12.973124092253599
LA,11/16/2020,546,81.1188945,-12.7628121141539
LA,11/17/2020,2626,81.3116035,-12.563409297839598
LA,11/18/2020,2229,82.0013917,-12.388014576982
LA,11/19/2020,2052,82.3730067,-12.247441002999198
LA,11/20/2020,4743,83.0853413,-12.146837825142901
LA,11/21/2020,0,83.8519387,-12.0870921151176
MD,09/08/2020,336,92.9467063,-30.9127612188765
MA,09/09/2020,182,93.0418463,-31.568492885708604
MA,09/10/2020,363,93.196221,-31.6410184142904
MA,09/11/2020,443,93.2066284,-31.6756520017495
MA,09/12/2020,435,93.216558,-31.6792949696967
MA,09/13/2020,267,93.2112439,-31.6591577557966
MA,09/14/2020,235,93.2928108,-31.618067495637607
MA,09/15/2020,286,93.241813,-31.5544004912144
MA,09/16/2020,295,93.2816823,-31.4654134037081
MA,09/17/2020,419,93.3604805,-31.3495363483359
MA,09/18/2020,431,93.301575,-31.2075739221943
MA,09/19/2020,569,93.265226,-31.042890544474
MA,09/20/2020,340,93.3313297,-30.8603350924822
MA,09/21/2020,244,93.2348595,-30.6637450398878
MA,09/22/2020,143,93.2907677,-30.457051025060395
MA,09/23/2020,542,93.1628391,-30.2484327067642
MA,09/24/2020,455,92.9355949,-30.052207571413998
