state_code,date,cases,mask_usage
VT,11/21/2020,88,95.5019586
VT,11/22/2020,83,95.3776066
VT,11/23/2020,85,95.5019592
VT,11/24/2020,32,95.6608847
VT,11/25/2020,81,96.5581995
VT,11/26/2020,79,96.2799514
VT,11/27/2020,99,96.5894475
VT,11/28/2020,28,96.6199001
VT,11/29/2020,67,97.3158572
VT,11/30/2020,72,96.7570774
VT,12/01/2020,67,96.2819115
VT,12/02/2020,222,95.7552427
VT,12/03/2020,181,96.1159797
VT,12/04/2020,121,96.145729
VT,12/05/2020,131,96.2943687
VT,12/06/2020,121,95.9067425
VT,12/07/2020,65,96.4248764
WA,09/09/2020,464,90.8103395
WA,09/10/2020,458,89.6615195
WA,09/11/2020,544,90.0125308
WA,09/12/2020,465,90.1024241
WA,09/13/2020,350,90.5064361
WA,09/14/2020,312,90.5664297
WA,09/15/2020,327,90.5974182
WA,09/16/2020,347,90.5160472
WA,09/17/2020,386,91.151254
WA,09/18/2020,404,91.0157167
WA,09/19/2020,597,91.0419772
WA,09/20/2020,349,90.562068
WA,09/21/2020,300,90.0922006
WA,09/22/2020,345,90.0925081
WA,09/23/2020,509,89.96490870000002
WA,09/24/2020,536,89.7499664
WA,09/25/2020,988,89.82149559999998
WA,09/26/2020,604,89.85961040000002
WA,09/27/2020,439,89.85316350000002
WA,09/28/2020,369,90.1530624
WA,09/29/2020,404,89.94954129999998
WA,09/30/2020,480,90.1475106
WA,10/01/2020,594,90.2037766
WA,10/02/2020,694,90.2116264
WA,10/03/2020,609,90.3187122
WA,10/04/2020,455,90.7279941
WA,10/05/2020,402,90.8344096
WA,10/06/2020,387,90.8459611
WA,10/07/2020,545,90.8446721
WA,10/08/2020,710,90.9331554
WA,10/09/2020,642,91.0417951
WA,10/10/2020,475,90.9206722
WA,10/11/2020,827,90.70734509999998
WA,10/12/2020,0,90.8029904
WA,10/13/2020,913,91.1894061
WA,10/14/2020,734,91.1742232
WA,10/15/2020,676,91.2691666
WA,10/16/2020,709,91.2767687
WA,10/17/2020,777,91.5497456
WA,10/18/2020,530,91.6781791
WA,10/19/2020,460,91.6991956
WA,10/20/2020,489,91.5069015
WA,10/21/2020,724,91.6165104
WA,10/22/2020,651,91.5071134
WA,10/23/2020,820,91.6578326
WA,10/24/2020,919,91.6131793
WA,10/25/2020,649,91.7575334
WA,10/26/2020,587,92.0057143
WA,10/27/2020,527,92.1110545
WA,10/28/2020,716,92.3426236
WA,10/29/2020,814,92.31550959999998
WA,10/30/2020,1016,92.1837816
WA,10/31/2020,928,92.0206574
WA,11/01/2020,814,91.6528644
WA,11/02/2020,1039,91.3881864
WA,11/03/2020,657,91.3829387
WA,11/04/2020,1469,91.1069944
WA,11/05/2020,1070,91.3372747
WA,11/06/2020,1691,91.3418325
WA,11/07/2020,1770,91.2821196
WA,11/08/2020,1320,91.3589979
WA,11/09/2020,1239,91.8122488
WA,11/10/2020,1441,91.6452658
WA,11/11/2020,0,92.1753158
WA,11/12/2020,3345,92.3274868
WA,11/13/2020,2142,92.4896423
WA,11/14/2020,2233,92.9052888
WA,11/15/2020,2309,93.0551145
WA,11/16/2020,1492,93.0110732
WA,11/17/2020,2589,93.2754476
WA,11/18/2020,1303,93.2926381
WA,11/19/2020,1987,93.4444461
WA,11/20/2020,2132,93.682295
WA,11/21/2020,1717,93.8542752
WA,11/22/2020,0,94.1942276
WA,11/23/2020,6277,94.0956401
WA,11/24/2020,3482,94.3249977
WA,11/25/2020,2887,94.437919
WA,11/26/2020,0,94.3986014
WA,11/27/2020,4261,94.3304432
WA,11/28/2020,2467,94.2087452
WA,11/29/2020,2066,94.3249947
WA,11/30/2020,2319,94.72414609999998
WA,12/01/2020,2197,94.978656
WA,12/02/2020,3126,94.9710041
WA,12/03/2020,2095,95.0666771
WA,12/04/2020,1853,95.2667105
WA,12/05/2020,1503,95.5672645
WA,12/06/2020,1654,95.6135827
WA,12/07/2020,6957,95.6820769
WI,09/09/2020,913,83.52581409999998
WI,09/10/2020,1592,83.28523359999998
WI,09/11/2020,1443,83.47461949999997
WI,09/12/2020,1430,83.6269848
WI,09/13/2020,1624,83.62895340000001
WI,09/14/2020,818,83.2629427
WI,09/15/2020,1441,82.9401815
WI,09/16/2020,1502,82.9620126
WI,09/17/2020,2134,82.9060047
WI,09/18/2020,2580,82.6796224
WI,09/19/2020,2403,82.8668267
WI,09/20/2020,1735,82.9523011
WI,09/21/2020,1296,83.0548624
WI,09/22/2020,1739,83.15964670000002
WI,09/23/2020,1895,83.2091798
WI,09/24/2020,2478,83.0950603
WI,09/25/2020,2629,83.2784985
WI,09/26/2020,2902,83.1037299
WI,09/27/2020,2247,83.3362589
WI,09/28/2020,1739,83.66095770000003
WI,09/29/2020,2447,83.2478734
WI,09/30/2020,2459,83.27440849999998
WI,10/01/2020,3000,83.90993859999998
WI,10/02/2020,2825,84.48405090000001
WI,10/03/2020,3054,85.11594240000002
WI,10/04/2020,1926,85.74022690000002
WI,10/05/2020,1727,86.31248070000002
WI,10/06/2020,2075,86.93990140000002
WI,10/07/2020,2463,87.5289199
WI,10/08/2020,3274,87.43979920000002
WI,10/09/2020,3164,87.4688858
WI,10/10/2020,2971,87.1038885
WI,10/11/2020,2713,86.7585761
WI,10/12/2020,2016,86.7978973
WI,10/13/2020,3428,87.193416
WI,10/14/2020,3323,87.22038020000002
WI,10/15/2020,4040,87.421865
WI,10/16/2020,4105,87.1786089
WI,10/17/2020,0,87.39490579999998
WI,10/18/2020,0,87.5022946
WI,10/19/2020,7915,87.3702699
WI,10/20/2020,4686,87.5867566
WI,10/21/2020,4363,87.62754179999997
WI,10/22/2020,3632,87.70589090000001
WI,10/23/2020,4643,87.8542839
WI,10/24/2020,4673,87.8884444
WI,10/25/2020,3778,87.9623647
WI,10/26/2020,3011,88.0802564
WI,10/27/2020,5501,87.8417647
WI,10/28/2020,4130,87.9447655
WI,10/29/2020,5146,88.54106209999998
WI,10/30/2020,5357,88.88437979999998
WI,10/31/2020,5808,88.8437661
WI,11/01/2020,3553,88.85280329999998
WI,11/02/2020,3505,89.1419338
WI,11/03/2020,6104,88.84895959999999
WI,11/04/2020,6255,88.9054257
WI,11/05/2020,6284,88.46485390000002
WI,11/06/2020,6411,88.75113370000003
WI,11/07/2020,7521,88.5644412
WI,11/08/2020,4407,88.07701920000002
WI,11/09/2020,4470,87.60737280000002
WI,11/10/2020,7432,89.0760434
WI,11/11/2020,7537,89.27888840000001
WI,11/12/2020,8223,89.3624943
WI,11/13/2020,8451,89.0868363
WI,11/14/2020,5581,89.1974585
WI,11/15/2020,6320,89.7783944
WI,11/16/2020,4638,89.99995390000002
WI,11/17/2020,7593,89.76217240000003
WI,11/18/2020,8510,89.84040290000002
WI,11/19/2020,7448,89.9809263
WI,11/20/2020,7077,90.2574901
WI,11/21/2020,7029,90.580506
WI,11/22/2020,4019,90.4305317
WI,11/23/2020,3455,90.5017628
WI,11/24/2020,6748,90.339785
WI,11/25/2020,5997,90.4846828
WI,11/26/2020,5666,90.3229749
WI,11/27/2020,1422,90.0438922
WI,11/28/2020,5473,89.8466588
WI,11/29/2020,4055,89.9059718
WI,11/30/2020,2676,90.1357005
WI,12/01/2020,4635,90.2837718
WI,12/02/2020,4565,90.2244954
WI,12/03/2020,5604,90.479979
WI,12/04/2020,5673,90.7906236
WI,12/05/2020,5711,91.0884806
WI,12/06/2020,3149,90.8339001
WI,12/07/2020,2322,90.5590848
WV,09/09/2020,147,79.55538709999998
WV,09/10/2020,209,79.83350909999999
WV,09/11/2020,157,80.6481225
WV,09/12/2020,347,80.999271
WV,09/13/2020,178,81.75787199999998
WV,09/14/2020,121,82.059787
WV,09/15/2020,156,83.0997319
WV,09/16/2020,220,83.59106949999997
WV,09/17/2020,234,84.39962059999998
WV,09/18/2020,253,84.36452840000003
WV,09/19/2020,191,84.4601606
WV,09/20/2020,180,84.00888509999999
WV,09/21/2020,117,83.9655848
WV,09/22/2020,213,83.87366490000002
WV,09/23/2020,120,83.5906545
WV,09/24/2020,202,83.6410358
WV,09/25/2020,247,84.0452264
WV,09/26/2020,205,84.6075689
WV,09/27/2020,190,84.84304399999998
WV,09/28/2020,164,84.60074190000002
WV,09/29/2020,180,84.9773513
WV,09/30/2020,156,84.41598559999998
WV,10/01/2020,176,84.8176727
WV,10/02/2020,283,84.8792723
WV,10/03/2020,161,84.4026387
WV,10/04/2020,160,84.6584531
WV,10/05/2020,114,85.572356
WV,10/06/2020,194,85.3036328
WV,10/07/2020,203,86.30742590000001
WV,10/08/2020,186,85.7349265
WV,10/09/2020,382,85.9960834
WV,10/10/2020,206,86.520156
WV,10/11/2020,215,86.4772337
WV,10/12/2020,153,85.69945729999998
WV,10/13/2020,274,85.5722036
WV,10/14/2020,263,85.2822407
WV,10/15/2020,264,85.3657532
WV,10/16/2020,498,85.2498571
WV,10/17/2020,221,85.18993979999998
WV,10/18/2020,280,85.2101324
WV,10/19/2020,212,85.511125
WV,10/20/2020,226,86.18349079999999
WV,10/21/2020,215,86.302048
WV,10/22/2020,323,86.17081850000002
WV,10/23/2020,335,85.8410526
WV,10/24/2020,320,85.79938359999998
WV,10/25/2020,194,85.3649195
WV,10/26/2020,317,85.5131544
WV,10/27/2020,483,84.829116
WV,10/28/2020,358,84.92510190000002
WV,10/29/2020,402,85.5868538
WV,10/30/2020,524,86.0515851
WV,10/31/2020,470,85.8531447
WV,11/01/2020,423,86.34752390000001
WV,11/02/2020,352,86.4554296
WV,11/03/2020,358,86.79577420000003
WV,11/04/2020,394,86.45282890000001
WV,11/05/2020,560,85.8319199
WV,11/06/2020,540,85.6952527
WV,11/07/2020,491,85.6007226
WV,11/08/2020,826,85.21701379999998
WV,11/09/2020,401,85.14438299999998
WV,11/10/2020,511,84.7660416
WV,11/11/2020,885,85.2942608
WV,11/12/2020,696,85.6771782
WV,11/13/2020,742,85.9995975
WV,11/14/2020,1153,86.24531490000003
WV,11/15/2020,887,87.42276609999998
WV,11/16/2020,781,87.6452874
WV,11/17/2020,864,88.6206219
WV,11/18/2020,953,89.2788977
WV,11/19/2020,1122,89.76007249999998
WV,11/20/2020,1081,89.84527209999997
WV,11/21/2020,1118,90.1347146
WV,11/22/2020,880,89.9115686
WV,11/23/2020,636,90.7583609
WV,11/24/2020,969,90.5367208
WV,11/25/2020,967,90.6947274
WV,11/26/2020,1130,90.7067561
WV,11/27/2020,866,90.9121083
WV,11/28/2020,799,91.4012813
WV,11/29/2020,1152,91.598884
WV,11/30/2020,845,91.3915181
WV,12/01/2020,976,92.2993417
WV,12/02/2020,1087,92.2617259
WV,12/03/2020,1120,92.382889
WV,12/04/2020,1147,92.5270893
WV,12/05/2020,1400,92.7809497
WV,12/06/2020,1425,93.0964754
WV,12/07/2020,1131,92.9929364
WY,09/09/2020,48,59.2667412
WY,09/10/2020,49,61.1687559
WY,09/11/2020,64,60.1253699
WY,09/12/2020,33,60.683596400000006
WY,09/13/2020,49,61.734108
WY,09/14/2020,46,62.1768434
WY,09/15/2020,46,62.84772750000001
WY,09/16/2020,128,62.8453068
WY,09/17/2020,86,61.1117561
WY,09/18/2020,95,60.96166289999999
WY,09/19/2020,33,60.2706705
WY,09/20/2020,91,58.783800600000006
WY,09/21/2020,73,57.7956986
WY,09/22/2020,72,56.1996648
WY,09/23/2020,153,55.6066818
WY,09/24/2020,136,55.74634
WY,09/25/2020,115,56.1463254
WY,09/26/2020,45,56.7222801
WY,09/27/2020,168,58.56389100000001
WY,09/28/2020,121,58.6704817
WY,09/29/2020,67,58.9905918
WY,09/30/2020,127,60.3180496
WY,10/01/2020,135,62.7450569
WY,10/02/2020,131,62.94380129999999
WY,10/03/2020,151,61.742318
WY,10/04/2020,139,60.3157453
WY,10/05/2020,125,61.0797285
WY,10/06/2020,141,61.6706446
WY,10/07/2020,129,61.4503963
WY,10/08/2020,193,59.8676774
WY,10/09/2020,243,60.55863220000001
WY,10/10/2020,120,61.69526510000001
WY,10/11/2020,156,61.4995529
WY,10/12/2020,191,60.8333251
WY,10/13/2020,162,59.8994958
WY,10/14/2020,213,59.47444520000001
WY,10/15/2020,198,61.120480500000006
WY,10/16/2020,290,60.3477118
WY,10/17/2020,151,60.982491
WY,10/18/2020,209,62.4020372
WY,10/19/2020,286,63.8004816
WY,10/20/2020,215,64.4289599
WY,10/21/2020,322,65.7606553
WY,10/22/2020,271,65.4556551
WY,10/23/2020,426,65.7741644
WY,10/24/2020,260,65.18048879999999
WY,10/25/2020,236,65.63181189999999
WY,10/26/2020,436,65.599506
WY,10/27/2020,329,66.7592302
WY,10/28/2020,340,67.2085968
WY,10/29/2020,361,67.8955607
WY,10/30/2020,521,69.67167140000001
WY,10/31/2020,270,71.99083
WY,11/01/2020,425,71.57007840000001
WY,11/02/2020,444,72.0968559
WY,11/03/2020,452,72.60395279999999
WY,11/04/2020,425,71.6048827
WY,11/05/2020,365,71.0177322
WY,11/06/2020,996,69.59153979999999
WY,11/07/2020,192,68.023516
WY,11/08/2020,713,68.18006240000001
WY,11/09/2020,700,69.412003
WY,11/10/2020,1232,69.7960805
WY,11/11/2020,132,71.3391775
WY,11/12/2020,1105,74.1173848
WY,11/13/2020,862,76.1244162
WY,11/14/2020,540,76.8309886
WY,11/15/2020,613,76.42553609999999
WY,11/16/2020,699,75.77012509999999
WY,11/17/2020,1260,75.0388653
WY,11/18/2020,822,74.167105
WY,11/19/2020,894,72.7641125
WY,11/20/2020,960,73.0467772
WY,11/21/2020,281,73.60529609999998
WY,11/22/2020,759,74.7780853
WY,11/23/2020,1262,75.4450997
WY,11/24/2020,528,76.4790103
WY,11/25/2020,802,78.03232120000001
WY,11/26/2020,0,79.7100977
WY,11/27/2020,1012,79.8926789
WY,11/28/2020,155,79.7343551
WY,11/29/2020,561,80.81354
WY,11/30/2020,816,80.97394659999998
WY,12/01/2020,500,82.3939132
WY,12/02/2020,702,80.942985
WY,12/03/2020,571,79.89003149999998
WY,12/04/2020,659,79.9197865
WY,12/05/2020,204,81.02287059999998
WY,12/06/2020,376,80.24451850000001
WY,12/07/2020,668,79.5846725
